,IMPORTE,IVA,RET ISR,RET IVA,TOTAL MX,TOTAL SAT
85,13584.87,2173.58,0.0,0.0,15758.45,15758.45
86,62.07,9.93,0.0,0.0,72.0,72.0
87,248.88,39.82,0.0,0.0,288.7,288.7
88,140.08,22.42,0.0,0.0,162.5,162.5
89,468.0,0.0,0.0,0.0,468.0,468.0
90,0.0,0.0,0.0,0.0,0.0,0.0
91,532.2,85.15,0.0,0.0,617.35,617.35
92,3293.48,487.92,0.0,0.0,3781.4,3781.4
93,3455.9,476.1,0.0,0.0,3866.8,3886.4
94,6660.0,1065.6,666.0,710.4,6349.200000000001,6349.2
95,0.0,0.0,0.0,0.0,0.0,0.0
96,6358.0,1017.28,0.0,0.0,7375.28,7375.28
97,631.6,98.17,0.0,0.0,729.77,729.77
98,97.99,15.68,0.0,0.0,113.66999999999999,113.67
99,1172.47,187.59,0.0,0.0,1360.06,1360.06
100,11850.0,1896.0,0.0,0.0,13746.0,13746.0
101,3528.0,564.48,0.0,0.0,4092.48,4092.48
102,3870.0,619.2,0.0,0.0,4489.2,4489.2
103,218.72,42.6,0.0,0.0,261.32,261.32
104,6600.0,1056.0,0.0,0.0,7656.0,7656.0
105,1165.5,186.48,0.0,0.0,1351.98,1351.98
106,13320.84,2131.34,0.0,0.0,15452.18,15452.18
107,23931.1,3828.98,0.0,20.1,26324.21,26324.21
108,16945.12,2711.22,0.0,1016.71,18639.63,18639.63
109,360.0,57.6,0.0,0.0,417.6,417.6
110,7500.0,1200.0,0.0,0.0,8700.0,8700.0
111,3888.0,622.08,0.0,0.0,4510.08,4510.08
112,1275.0,204.0,0.0,0.0,1479.0,1479.0
113,2942.87,470.86,0.0,10.68,3403.05,3403.05
114,68.04,10.88,0.0,0.0,78.92,78.92
115,0.0,0.0,0.0,0.0,0.0,0.0
116,17836.45,2853.83,0.0,1070.19,19620.09,19620.09
117,3455.9,476.1,0.0,0.0,3866.8,3886.4
118,0.0,0.0,0.0,0.0,0.0,0.0
119,2000.0,320.0,0.0,0.0,2320.0,2320.0
120,0.0,0.0,0.0,0.0,0.0,0.0
121,687.0,109.92,0.0,0.0,796.92,796.92
122,5550.0,888.0,0.0,0.0,6438.0,6438.0
123,0.0,0.0,0.0,0.0,0.0,0.0
124,28000.0,4480.0,4.5,20.1,26693.32,26693.32
125,29.05,4.65,0.0,0.0,33.7,33.7
126,1594.83,255.17,0.0,0.0,1850.0,1850.0
127,74.0,0.0,0.0,0.0,74.0,74.0
128,4000.0,640.0,0.0,0.0,4640.0,4640.0
129,6120.0,979.2,0.0,0.0,7099.2,7099.2
130,170.17,27.23,0.0,0.0,197.39999999999998,197.4
131,3800.0,608.0,0.0,0.0,4408.0,4408.0
132,408.5,65.36,0.0,0.0,473.86,473.86
133,1780.0,284.8,0.0,0.0,2064.8,2064.8
134,5148.3,823.72,0.0,0.0,5972.02,5972.02
135,298.32,47.73,0.0,0.0,346.05,346.05
136,500.0,80.0,0.0,0.0,580.0,580.0
137,12398.0,1983.68,0.0,0.0,14381.68,14381.68
138,4.14,0.66,0.0,0.0,4.8,4.8
139,0.0,0.0,0.0,0.0,0.0,0.0
140,7587.75,1214.04,0.0,0.0,8801.79,8801.78
141,1971.5,315.44,0.0,0.0,2286.94,2286.94
142,1223.1,195.7,0.0,0.0,1418.8,1418.8
143,100.0,16.0,0.0,0.0,116.0,116.0
144,74.57,11.93,0.0,0.0,86.5,86.5
145,0.0,0.0,0.0,0.0,0.0,0.0
146,870.0,139.2,0.0,0.0,1009.2,1009.2
147,432.84,67.16,0.0,0.0,500.0,500.0
148,15960.0,2553.6,0.0,0.0,18513.6,18513.6
149,319.38,51.1,0.0,0.0,370.48,370.48
150,240.0,38.4,0.0,0.0,278.4,278.4
151,512.0,81.92,0.0,0.0,593.92,593.92
152,117.83,18.86,0.0,3.24,133.45,133.45
153,120.0,19.2,0.0,0.0,139.2,139.2
154,0.0,0.0,0.0,0.0,0.0,0.0
155,15500.0,2480.0,0.0,0.0,17980.0,17980.0
156,5521.6,883.46,0.0,0.0,6405.06,6405.06
157,215.52,34.48,0.0,0.0,250.0,250.0
158,1724.79,275.97,0.0,0.0,2000.76,2000.76
159,0.0,0.0,0.0,0.0,0.0,0.0
160,1825.0,292.0,0.0,0.0,2117.0,2117.0
161,412.16,65.95,0.0,0.0,478.11,478.11
162,324.0,51.84,0.0,0.0,375.84000000000003,375.84
163,1419.69,227.14,0.0,0.0,1646.83,1646.83
164,0.0,0.0,0.0,0.0,0.0,0.0
165,0.0,0.0,0.0,0.0,0.0,0.0
166,1205.0,192.8,0.0,0.0,1397.8,1397.8
167,9057.44,1449.19,0.0,543.45,9963.18,9963.18
168,493.92,79.03,0.0,0.0,572.95,572.95
169,15248.91,2439.83,0.0,914.93,16773.809999999998,16773.81
170,4125.7,660.11,0.0,0.0,4785.8099999999995,4785.81
171,2870.99,459.36,0.0,42.89,3287.46,3287.46
172,173.11,26.89,0.0,0.0,200.0,200.0
173,64.59,10.33,0.0,0.0,74.92,74.92
174,22371.63,3579.46,0.0,20.1,24608.79,24608.79
175,1247.8,199.65,0.0,0.0,1447.45,1447.45
176,0.0,0.0,0.0,0.0,0.0,0.0
177,0.0,0.0,0.0,0.0,0.0,0.0
178,1037.0,0.0,0.0,0.0,1037.0,1037.0
179,4002.0,640.32,0.0,0.0,4642.32,4642.32
180,217.75,34.84,0.0,0.0,252.59,252.59
181,97.52,15.61,0.0,0.0,113.13,113.13
182,3416.04,546.57,0.0,0.0,3962.61,3962.61
183,1690.0,270.4,0.0,0.0,1960.4,1960.4
184,7758.62,1241.38,0.0,0.0,9000.0,9000.0
185,336.9,62.09,0.0,0.0,398.99,398.99
186,0.0,0.0,0.0,0.0,0.0,0.0
187,0.0,0.0,0.0,0.0,0.0,0.0
188,0.0,0.0,0.0,0.0,0.0,0.0
189,16548.5,2647.76,0.0,0.0,19196.260000000002,19196.26
190,0.0,0.0,0.0,0.0,0.0,0.0
191,0.0,0.0,0.0,0.0,0.0,0.0
192,0.0,0.0,0.0,0.0,0.0,0.0
193,1678.75,268.6,0.0,0.0,1947.35,1947.35
194,851.19,136.19,0.0,0.0,987.3800000000001,987.38
195,0.0,0.0,0.0,0.0,0.0,0.0
196,3455.9,476.1,0.0,0.0,3866.8,3886.4
197,8752.0,1400.32,0.0,0.0,10152.32,10152.32
198,14028.5,2244.56,0.0,0.0,16273.06,16273.06
199,11548.35,1847.74,0.0,0.0,13396.09,13396.09
200,16579.62,0.0,0.0,0.0,16579.62,16579.62
201,6834.0,1093.44,0.0,0.0,7927.4400000000005,7927.44
202,66.6,10.65,0.0,0.0,77.25,77.25
203,2600.0,416.0,0.0,0.0,3016.0,3016.0
204,1266.56,202.65,0.0,0.0,1469.21,1469.21
205,1955.0,312.8,0.0,0.0,2267.8,2267.8
206,1342.0,214.72,0.0,0.0,1556.72,1556.72
207,4580.1,360.0,0.0,0.0,4940.1,4940.1
208,765.0,122.4,0.0,0.0,887.4,887.4
209,4530.44,724.87,0.0,0.0,5255.3099999999995,5255.31
210,5019.48,803.11,0.0,0.0,5822.589999999999,5822.59
211,1200.0,192.0,0.0,0.0,1392.0,1392.0
212,111.0,0.0,0.0,0.0,111.0,111.0
213,1980.0,316.8,0.0,0.0,2296.8,2296.8
214,432.78,67.22,0.0,0.0,500.0,500.0
215,0.0,0.0,0.0,0.0,0.0,0.0
216,5490.0,878.4,0.0,0.0,6368.4,6368.4
217,767.28,122.76,0.0,0.0,890.04,890.04
218,1825.0,292.0,0.0,0.0,2117.0,2117.0
219,227.13,36.34,0.0,0.0,263.47,263.47
220,18.97,3.03,0.0,0.0,22.0,22.0
221,460.0,73.6,0.0,0.0,533.6,533.6
222,1740.8,286.71,0.0,0.0,2027.51,2027.51
223,2042.5,326.8,0.0,0.0,2369.3,2369.3
224,4453.1,712.5,0.0,0.0,5165.6,5165.6
225,1162.37,185.98,0.0,0.0,1348.35,1348.35
226,6532.95,1045.27,0.0,0.0,7578.219999999999,7578.22
227,6660.0,1065.6,666.0,710.4,6349.200000000001,6349.2
228,446.55,71.45,0.0,0.0,518.0,518.0
229,49.77,7.96,0.0,0.0,57.730000000000004,57.73
230,21000.0,3360.0,0.0,0.0,24360.0,24360.0
231,2100.0,336.0,0.0,0.0,2436.0,2436.0
232,3446.99,551.52,0.0,0.0,3998.5099999999998,3998.51
233,2426.58,388.25,0.0,0.0,2814.83,2814.83
234,9570.31,1531.25,0.0,574.22,10527.34,10527.34
235,244.66,39.15,0.0,0.0,283.81,283.81
236,17930.52,2868.88,0.0,1075.83,19723.57,19723.57
237,25.0,4.0,0.0,0.0,29.0,29.0
238,86.53,13.47,0.0,0.0,100.0,100.0
239,0.0,0.0,0.0,0.0,0.0,0.0
240,3897.6,623.61,0.0,0.0,4521.21,4521.21
241,291.87,46.7,0.0,0.0,338.57,338.57
242,4080.48,22.07,0.0,0.0,4102.55,4102.55
243,175.88,28.14,0.0,0.0,204.01999999999998,204.02
244,0.0,0.0,0.0,0.0,0.0,0.0
245,0.0,0.0,0.0,0.0,0.0,0.0
246,23459.67,3753.55,0.0,20.1,25805.64,25805.64
247,3455.9,476.1,0.0,0.0,3866.8,3886.4
248,0.0,0.0,0.0,0.0,0.0,0.0
249,0.0,0.0,0.0,0.0,0.0,0.0
250,336.21,53.79,0.0,0.0,390.0,390.0
251,1500.0,240.0,0.0,0.0,1740.0,1740.0
252,1500.0,240.0,0.0,0.0,1740.0,1740.0
253,1500.0,240.0,0.0,0.0,1740.0,1740.0
254,19539.6,86.34,0.0,0.0,19625.94,19625.94
255,0.0,0.0,0.0,0.0,0.0,0.0
256,15000.0,2400.0,0.0,0.0,17400.0,17400.0
257,2792.14,446.76,0.0,0.0,3238.8999999999996,3238.9
258,0.0,0.0,0.0,0.0,0.0,0.0
259,30000.0,4800.0,4.5,20.1,28600.0,28600.0
260,3000.0,480.0,0.0,0.0,3480.0,3480.0
261,3180.0,508.8,0.0,0.0,3688.8,3688.8
262,304.6,48.74,0.0,0.0,353.34000000000003,353.34
263,801.72,128.28,0.0,0.0,930.0,930.0
264,111.0,0.0,0.0,0.0,111.0,111.0
265,490.0,78.4,0.0,0.0,568.4,568.4
266,270.0,43.2,0.0,0.0,313.2,313.2
267,0.0,0.0,0.0,0.0,0.0,0.0
268,3896.56,623.45,0.0,0.0,4520.01,4520.01
269,5551.38,888.22,0.0,0.0,6439.6,6439.6
270,5551.98,888.32,0.0,0.0,6440.299999999999,6440.3
271,20209.0,3233.44,0.0,0.0,23442.44,23442.44
272,4950.0,792.0,0.0,0.0,5742.0,5742.0
273,0.0,0.0,0.0,0.0,0.0,0.0
274,0.0,0.0,0.0,0.0,0.0,0.0
275,3044.98,487.2,0.0,0.0,3532.18,3532.18
276,0.0,0.0,0.0,0.0,0.0,0.0
277,13924.27,2227.88,0.0,0.0,16152.150000000001,16152.15
278,2098.14,335.7,0.0,0.0,2433.8399999999997,2433.84
279,-374.0,-59.84,0.0,0.0,-433.84000000000003,-433.84
280,5000.0,800.0,0.0,0.0,5800.0,5800.0
281,900.0,144.0,0.0,0.0,1044.0,1044.0
282,914.0,146.24,0.0,0.0,1060.24,1060.24
283,0.0,0.0,0.0,0.0,0.0,0.0
284,227.41,36.39,0.0,0.0,263.8,263.8
285,362.07,57.93,0.0,0.0,420.0,420.0
286,0.0,0.0,0.0,0.0,0.0,0.0
287,7957.95,1273.27,0.0,0.0,9231.22,9231.22
288,2715.5,434.48,0.0,0.0,3149.98,3149.98
289,283.45,45.35,0.0,8.97,319.83,319.83
290,0.0,0.0,0.0,0.0,0.0,-599.0
291,0.0,0.0,0.0,0.0,0.0,0.0
292,0.0,0.0,0.0,0.0,0.0,0.0
293,0.0,0.0,0.0,0.0,0.0,0.0
294,4567.2,730.75,0.0,0.0,5297.95,5297.95
295,0.0,0.0,0.0,0.0,0.0,0.0
296,0.0,0.0,0.0,0.0,0.0,0.0
297,0.0,0.0,0.0,0.0,0.0,0.0
298,0.0,0.0,0.0,0.0,0.0,0.0
299,0.0,0.0,0.0,0.0,0.0,0.0
300,800.0,128.0,0.0,0.0,928.0,928.0
301,1305.0,208.8,0.0,0.0,1513.8,1513.8
302,8825.0,1412.0,0.0,0.0,10237.0,10237.0
303,490.2,78.43,0.0,0.0,568.63,568.63
304,0.0,0.0,0.0,0.0,0.0,0.0
305,360.0,57.6,0.0,0.0,417.6,417.6
306,8328.75,1332.6,0.0,499.73,9161.62,9161.62
307,16171.46,2587.43,0.0,970.29,17788.6,17788.6
308,7300.0,1168.0,0.0,0.0,8468.0,8468.0
309,5000.0,800.0,500.0,533.34,4766.66,4766.66
310,0.0,0.0,0.0,0.0,0.0,0.0
311,850.0,136.0,0.0,0.0,986.0,986.0
312,2692.02,430.73,0.0,0.0,3122.75,3122.75
313,204.4,32.7,0.0,0.0,237.10000000000002,237.1
314,1584.0,253.44,0.0,0.0,1837.44,1837.44
315,21009.71,3361.55,0.0,20.1,23110.68,23110.68
316,3000.0,480.0,0.0,0.0,3480.0,3480.0
317,6600.0,1056.0,0.0,0.0,7656.0,7656.0
318,35058.84,476.1,0.0,0.0,40668.259999999995,40668.26
319,426.72,68.28,0.0,0.0,495.0,495.0
320,0.0,0.0,0.0,0.0,0.0,0.0
321,334.01,53.45,0.0,0.0,387.46,387.46
322,177.41,28.39,0.0,0.0,205.8,205.8
323,232.05,37.13,0.0,9.28,259.90000000000003,259.9
324,0.0,0.0,0.0,0.0,0.0,844.0
325,74.0,0.0,0.0,0.0,74.0,74.0
326,0.0,0.0,0.0,0.0,0.0,0.0
327,473.28000000000003,75.73,0.0,0.0,549.01,549.01
328,2475.92,396.15,0.0,0.0,2872.07,2872.07
329,4450.0,712.0,0.0,0.0,5162.0,5162.0
330,338.0,54.08,0.0,0.0,392.08,392.08
331,607.6,97.22,0.0,0.0,704.82,704.82
332,153.45,24.55,0.0,0.0,178.0,178.0
333,1982.76,317.24,0.0,0.0,2300.0,2300.0
334,6660.0,1065.6,666.0,710.4,6349.200000000001,6349.2
335,1100.0,176.0,0.0,0.0,1276.0,1276.0
336,0.0,0.0,0.0,0.0,0.0,0.0
337,0.0,0.0,0.0,0.0,0.0,0.0
338,7380.0,1180.8,0.0,0.0,8560.8,8560.8
339,307.45,49.19,0.0,0.0,356.64,356.64
340,0.0,0.0,0.0,0.0,0.0,0.0
341,0.0,0.0,0.0,0.0,0.0,0.0
342,1897.88,303.67,0.0,0.0,2201.55,2201.55
343,2587.2,413.95,0.0,0.0,3001.1499999999996,3001.15
344,1300.0,208.0,0.0,0.0,1508.0,1508.0
345,1207.46,193.19,0.0,0.0,1400.65,1400.65
346,6618.47,1058.94,0.0,0.0,7677.41,7677.41
347,8031.24,1285.0,0.0,0.0,9316.24,9316.24
348,0.0,0.0,0.0,0.0,0.0,2064.45
349,3900.0,624.0,0.0,0.0,4524.0,4524.0
350,0.0,0.0,0.0,0.0,0.0,0.0
351,30.48,4.88,0.0,0.0,35.36,35.36
352,310.0,49.6,0.0,0.0,359.6,359.6
353,1060.0,169.6,0.0,0.0,1229.6,1229.6
354,18.97,3.03,0.0,0.0,22.0,22.0
355,3901.92,624.31,0.0,0.0,4526.23,4526.23
356,3157.16,505.15,0.0,0.0,3662.31,3662.31
357,0.0,0.0,0.0,0.0,0.0,0.0
358,0.0,0.0,0.0,0.0,0.0,0.0
359,6795.66,1087.31,0.0,0.0,7882.969999999999,7882.97
360,0.0,0.0,0.0,0.0,0.0,0.0
361,0.0,0.0,0.0,0.0,0.0,0.0
362,824.24,131.88,0.0,0.0,956.12,956.12
363,7500.0,1200.0,0.0,0.0,8700.0,8700.0
364,1950.0,312.0,0.0,0.0,2262.0,2262.0
365,26442.0,4230.72,0.0,0.0,30672.72,30672.72
366,239.3,38.29,0.0,0.0,277.59000000000003,277.59
367,400.0,64.0,0.0,0.0,464.0,464.0
368,2971.8,475.49,0.0,0.0,3447.29,3447.29
369,1450.2,232.03,0.0,0.0,1682.23,1682.23
370,407.7,65.23,0.0,0.0,472.93,472.93
371,459.31,73.49,0.0,0.0,532.8,532.8
372,154.67,24.73,0.0,0.0,179.39999999999998,179.4
373,9104.7,1456.75,0.0,546.28,10015.17,10015.17
374,3455.9,476.1,0.0,0.0,3866.8,3886.4
375,18177.06,2908.33,0.0,1090.62,19994.77,19994.77
376,1459.59,233.53,0.0,0.0,1693.12,1693.12
377,3863.04,618.09,0.0,0.0,4481.13,4481.13
378,112.93,18.07,0.0,0.0,131.0,131.0
379,0.0,0.0,0.0,0.0,0.0,0.0
380,25839.51,4134.32,0.0,20.1,28423.46,28423.46
381,3244.1,519.06,0.0,0.0,3763.16,3763.16
382,3455.9,476.1,0.0,0.0,3866.8,3886.4
383,1306.0,208.96,0.0,0.0,1514.96,1514.96
384,4011.45,594.28,0.0,0.0,4605.73,4605.73
385,343.97,55.03,0.0,0.0,399.0,399.0
386,37.57,6.01,0.0,0.0,43.58,43.58
387,8040.0,1286.4,0.0,0.0,9326.4,9326.4
388,148.0,0.0,0.0,0.0,148.0,148.0
389,222.23,35.56,0.0,0.0,257.78999999999996,257.79
390,90.0,14.4,0.0,0.0,104.4,104.4
391,0.0,0.0,0.0,0.0,0.0,0.0
392,0.0,0.0,0.0,0.0,0.0,0.0
393,4449.6,711.94,0.0,0.0,5161.540000000001,5161.54
394,2040.0,326.4,0.0,0.0,2366.4,2366.4
395,1706.49,273.04,0.0,0.0,1979.53,1979.53
396,3615.2,578.43,0.0,0.0,4193.63,4193.63
397,200.0,32.0,0.0,0.0,232.0,232.0
398,0.0,0.0,0.0,0.0,0.0,0.0
399,30000.0,4800.0,4.5,20.1,28600.0,28600.0
400,64.47,10.31,0.0,0.0,74.78,74.78
401,15580.0,2492.8,0.0,0.0,18072.8,18072.8
402,3800.0,608.0,0.0,0.0,4408.0,4408.0
403,125.0,20.0,0.0,0.0,145.0,145.0
404,3000.0,480.0,0.0,0.0,3480.0,3480.0
405,2500.0,400.0,0.0,0.0,2900.0,2900.0
406,4792.0,766.72,0.0,0.0,5558.72,5558.72
407,250.0,0.0,0.0,0.0,250.0,250.0
408,0.0,0.0,0.0,0.0,0.0,0.0
409,891.0,0.0,0.0,0.0,891.0,891.0
410,210.0,33.6,0.0,0.0,243.6,243.6
411,424.63,65.76,0.0,0.0,490.39,490.39
412,154.06,24.65,0.0,0.0,178.71,178.71
413,2940.0,470.4,0.0,0.0,3410.4,3410.4
414,1204.5,192.72,0.0,0.0,1397.22,1397.22
415,0.0,0.0,0.0,0.0,0.0,0.0
416,2147.2,343.55,0.0,0.0,2490.75,2490.75
417,1553.57,248.57,0.0,62.14,1739.9999999999998,1740.0
418,0.0,0.0,0.0,0.0,0.0,0.0
419,0.0,0.0,0.0,0.0,0.0,0.0
420,4310.34,689.66,0.0,0.0,5000.0,5000.0
421,337.78,54.05,0.0,0.0,391.83,391.83
422,0.0,0.0,0.0,0.0,0.0,0.0
423,100.55,16.09,0.0,0.0,116.64,116.64
424,5850.0,936.0,0.0,0.0,6786.0,6786.0
425,0.0,0.0,0.0,0.0,0.0,0.0
426,0.0,0.0,0.0,0.0,0.0,0.0
427,12254.99,1960.82,0.0,0.0,14215.81,14215.81
428,7957.46,1273.19,0.0,0.0,9230.65,9230.65
429,435.0,69.6,0.0,0.0,504.6,504.6
430,10000.0,1600.0,0.0,0.0,11600.0,11600.0
431,0.0,0.0,0.0,0.0,0.0,1250.12
432,1166.8,186.69,0.0,0.0,1353.49,1353.49
433,5119.48,819.12,0.0,0.0,5938.599999999999,5938.6
434,8409.2,1345.47,0.0,0.0,9754.67,9754.67
435,10860.43,1737.68,0.0,0.0,12598.11,12598.11
436,9586.69,1533.87,0.0,575.2,10545.36,10545.36
437,1779.85,284.77,0.0,0.0,2064.62,2064.62
438,2000.0,320.0,0.0,0.0,2320.0,2320.0
439,17647.2,2823.55,0.0,1058.83,19411.92,19411.92
440,1397.33,0.0,0.0,0.0,1397.33,1397.33
441,789.0,0.0,0.0,0.0,789.0,789.0
442,11898.0,1903.68,0.0,0.0,13801.68,13801.68
443,8000.0,1280.0,0.0,0.0,9280.0,9280.0
444,84.0,13.44,0.0,0.0,97.44,97.44
445,1828.0,292.48,0.0,0.0,2120.48,2120.48
446,2984.72,477.56,0.0,0.0,3462.2799999999997,3462.28
447,148.22,23.72,0.0,0.0,171.94,171.94
448,26895.2,4303.23,0.0,20.1,29584.72,29584.72
449,0.0,0.0,0.0,0.0,0.0,0.0
450,291.0,46.56,0.0,0.0,337.56,337.56
451,0.0,0.0,0.0,0.0,0.0,0.0
452,0.0,0.0,0.0,0.0,0.0,2728.65
453,3462.93,554.07,0.0,0.0,4017.0,4017.0
454,8561.54,0.0,0.0,0.0,8561.54,8561.54
455,0.0,0.0,0.0,0.0,0.0,0.0
456,13475.0,2156.0,0.0,0.0,15631.0,15631.0
457,1120.0,179.2,0.0,0.0,1299.2,1299.2
458,33900.0,5424.0,0.0,0.0,39324.0,39324.0
459,7892.9,1262.86,0.0,0.0,9155.76,9155.76
460,5122.6,819.62,0.0,0.0,5942.22,5942.22
461,185.0,0.0,0.0,0.0,185.0,185.0
462,0.0,0.0,0.0,0.0,0.0,0.0
463,560.94,89.75,0.0,0.0,650.69,650.69
464,0.0,0.0,0.0,0.0,0.0,722.7
465,0.0,0.0,0.0,0.0,0.0,0.0
466,0.0,0.0,0.0,0.0,0.0,0.0
467,0.0,0.0,0.0,0.0,0.0,0.0
468,0.0,0.0,0.0,0.0,0.0,0.0
469,1920.06,307.21,0.0,0.0,2227.27,2227.27
470,2605.44,416.87,0.0,0.0,3022.31,3022.31
471,21514.93,3442.39,0.0,0.0,24957.32,24957.32
472,0.0,0.0,0.0,0.0,0.0,0.0
473,0.0,0.0,0.0,0.0,0.0,0.0
474,0.0,0.0,0.0,0.0,0.0,0.0
475,11460.0,1833.6,0.0,0.0,13293.6,13293.6
476,83.06,13.29,0.0,0.0,96.35,96.35
477,4900.0,784.0,0.0,0.0,5684.0,5684.0
478,-1060.0,-169.6,0.0,0.0,-1229.6,-1229.6
479,1060.0,169.6,0.0,0.0,1229.6,1229.6
480,343.96,55.03,0.0,0.0,398.99,398.99
481,2258.55,361.37,0.0,0.0,2619.92,2619.92
482,1336.95,213.91,0.0,0.0,1550.8600000000001,1550.86
483,0.0,0.0,0.0,0.0,0.0,0.0
484,114.49,18.32,0.0,3.14,129.67000000000002,129.67
485,120.0,19.2,0.0,0.0,139.2,139.2
486,0.0,0.0,0.0,0.0,0.0,0.0
487,5960.44,953.67,0.0,0.0,6914.11,6914.11
488,9978.78,1596.6,0.0,0.0,11575.380000000001,11575.38
489,2040.0,326.4,0.0,0.0,2366.4,2366.4
490,0.0,0.0,0.0,0.0,0.0,0.0
491,6660.0,1065.6,666.0,710.4,6349.200000000001,6349.2
492,2500.0,400.0,0.0,0.0,2900.0,2900.0
493,3000.0,480.0,0.0,0.0,3480.0,3480.0
494,243.59,38.97,0.0,0.0,282.56,282.56
495,1448.55,231.77,0.0,0.0,1680.32,1680.32
496,660.0,105.6,0.0,0.0,765.6,765.6
